Wolf IV;//name---------------------------------------Player
Boat;//name---------------------------------------
 75;//identifier
  4;//class
 boat.png;//texture
1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  19;//particle to show on radar, -1=none
 26;//primary AI tactic from AI_tactic.dat
 26;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.300000;//creature size
  600.000000;//creature weight (affects pushing)
  2.3000000;//maximum movement speed
  0.0000000;//minimum movement speed
  5.000000;//leg animation speed
  0.0600000;//turn speed
  0.1500000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  69;//weapon number
  0.000000;//weapon_x
  10.000000;//weapon_y
  2;//blood particle
 1;//bars visible when player hovers mouse on top
  1.200000;//death animation speed
  0;//creature can move from area to another
  1500.000000;//AI hear range
  750.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
boat.wav;//
 boat2.wav;//
boat3.wav;//
boat4.wav;//
  end_footstep_sounds;
  begin_hit_sounds;//
  hit.wav;//sample name  
  end_hit_sounds;
  begin_die_sounds;//
  explosion1.wav;//sample name
  explosion2.wav;//sample name 
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
    end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
100;//interval in milliseconds
    begin_conditions;
 17//condition                                    not in water
      37.000000;//condition parameter0
      1.000000;//condition parameter1
    end_conditions;
    begin_effects;
     1;//effect number
   	 120.000000;//parameter1
    	  -1.000000;//parameter2
	0.010;//parameter3
     	0.000000;//parameter4
        end_effects;
  60;//interval in milliseconds -----fire flamethrower when right click
    begin_conditions;
  34;//condition
     0.000000;//condition parameter0
      0.000000;//condition parameter1      
   37;//condition                        right fire mouse button pressed
    1.000000;//condition parameter0
    0.000000;//condition parameter1     
    end_conditions;
    begin_effects;
66;//effect number
    72.000000;//parameter1    # flamethrower
      1.000000;//parameter2
     -3.00000;//parameter3
     -10.00000;//parameter4  
    end_effects;
  end_timed_block;
  begin_specialties;//
 health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    700.000000;//parameter2
    700.000000;//parameter3
   light;//description 
    2;//number
    16.000000;//parameter0
    6.500000;//parameter1
    0.300000;//parameter2
    0.000000;//parameter3 
  end_specialties;
Unarmed Confederacy soldier - wandering;//name---------------------------------------
 76;//identifier
 0;//class
  computertech.png;//texture
  1;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  13;//primary AI tactic from AI_tactic.dat
 13;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
 -1;//eat item number from items.dat, -1=nothing
  1.100000;//creature size
  4.000000;//creature weight (affects pushing)
  0.800000;//maximum movement speed
  0.000000;//minimum movement speed
  0.900000;//leg animation speed
  0.400000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  -1;//weapon number
  1.000000;//weapon_x
  27.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  0;//creature can move from area to another
  1000.000000;//AI hear range
  500.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
  step0.wav;//sample name
  step1.wav;//sample name
  step2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
  begin_conditions;
  end_conditions;
    begin_effects;
    end_effects;
  end_eat_block;
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    140.000000;//parameter2
    140.000000;//parameter3
  end_specialties;
Psionic - wandering;//name---------------------------------------
 77;//identifier
 0;//class
  psionic.png;//texture
  1;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
 13;//primary AI tactic from AI_tactic.dat
  3;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  0.7500000;//creature size
  4.000000;//creature weight (affects pushing)
  0.400000;//maximum movement speed
  0.200000;//minimum movement speed
  0.700000;//leg animation speed
  0.400000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  -1;//weapon number
  1.000000;//weapon_x
  27.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  0;//creature can move from area to another
  1000.000000;//AI hear range
  500.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
  step0.wav;//sample name
  step1.wav;//sample name
  step2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
  begin_conditions;
  end_conditions;
    begin_effects;
    end_effects;
  end_eat_block;
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    140.000000;//parameter2
    140.000000;//parameter3
  end_specialties;
Android - wandering;//name---------------------------------------
 78;//identifier
 0;//class
  android.png;//texture
  1;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
 13;//primary AI tactic from AI_tactic.dat
  3;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  0.9500000;//creature size
  4.000000;//creature weight (affects pushing)
  0.5500000;//maximum movement speed
  0.100000;//minimum movement speed
  0.900000;//leg animation speed
  0.400000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  -1;//weapon number
  1.000000;//weapon_x
  27.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  0;//creature can move from area to another
  1000.000000;//AI hear range
  500.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
  step0.wav;//sample name
  step1.wav;//sample name
  step2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
  grunt0.wav;//sample name
  grunt1.wav;//sample name
  grunt2.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
  begin_conditions;
  end_conditions;
    begin_effects;
    end_effects;
  end_eat_block;
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    140.000000;//parameter2
    140.000000;//parameter3
  end_specialties;
Confederacy transport - no turns;//name---------------------------------------
  79;//identifier
  4;//class
  transport.png;//texture
  2;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  21;//particle to show on radar, -1=none
  1;//primary AI tactic from AI_tactic.dat
  1;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.500000;//creature size
  200.000000;//creature weight (affects pushing)
  0.400000;//maximum movement speed
  0.300000;//minimum movement speed
  0.000000;//leg animation speed
  0.000000;//turn speed
  0.010000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  0;//weapon number
  0.000000;//weapon_x
  128.000000;//weapon_y
  2;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  900.000000;//AI hear range
  500.000000;//AI see range
  6.000000;//AI see angle
  begin_footstep_sounds;//
  none.wav;//      
  end_footstep_sounds;
  begin_hit_sounds;//
  none.wav;//  
  end_hit_sounds;
  begin_die_sounds;//
  explosion1.wav;
  explosion2.wav;
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
  0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    26;//effect number
      24.000000;//parameter1
      50.000000;//parameter2
      10.000000;//parameter3
      0.000000;//parameter4
 44;//effect number
      -1.000000;//parameter1
      1.000000;//parameter2
      28.000000;//parameter3
      0.000000;//parameter4     
    end_effects;
 2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    44;//effect number
      -5.000000;//parameter1
      1.000000;//parameter2
      9.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 0 then
      22.000000;//condition parameter0
      0.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 1 unit of drugs
      27.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 1 then
      22.000000;//condition parameter0
      1.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 2 unit of drugs
      27.000000;//parameter1
      2.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 2 then
      22.000000;//condition parameter0
      2.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 3 unit of drugs
      27.000000;//parameter1
      3.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 3 then
      22.000000;//condition parameter0
      3.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 4 unit of drugs
      27.000000;//parameter1
      4.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 4 then
      22.000000;//condition parameter0
      4.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 1 unit of weapons
      29.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4   
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 5 then
      22.000000;//condition parameter0
      5.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 2 unit of weapons
      29.000000;//parameter1
      2.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4 
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 6 then
      22.000000;//condition parameter0
      6.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 3 unit of weapons
      29.000000;//parameter1
      3.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4  
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 7 then
      22.000000;//condition parameter0
      7.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 1 unit of slaves
      31.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4  
    end_effects;
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    38;//condition---------------------if 8 then
      22.000000;//condition parameter0
      8.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    3;//effect number---------------------give 2 unit of slaves
      31.000000;//parameter1
      2.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4  
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
 5000;//interval in milliseconds      --------assign random value to supplies drop bar
    begin_conditions;//  
    end_conditions;
    begin_effects;
    63;//effect number
     0.000000;//parameter1
      10.000000;//parameter2
      22.000000;//parameter3
      0.000000;//parameter4
    end_effects;
  180;//interval in milliseconds      --------secondary laser
    begin_conditions;
    14;//condition
      -1.000000;//condition parameter0
      500.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    24;//effect number
      30.000000;//parameter1
      1.000000;//parameter2
      2.000000;//parameter3
      0.000000;//parameter4
    end_effects;
180;//interval in milliseconds      --------secondary laser for pirate
    begin_conditions;
   6;//condition
    3.000000;//condition parameter0
      0.000000;//condition parameter1  
    15;//condition
     700.000000;//condition parameter0
      0.000000;//condition parameter1        
    end_conditions;
    begin_effects;
    24;//effect number
      30.000000;//parameter1
      1.000000;//parameter2
      2.000000;//parameter3
      0.000000;//parameter4
    end_effects;
25000;//interval in milliseconds      --------drop health
    begin_conditions;
   8;//condition
      7.000000;//condition parameter0
      0.000000;//condition parameter1   
    end_conditions;
    begin_effects;
  3;//effect number
      25.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      1.000000;//parameter4  
 end_effects; 
25000;//interval in milliseconds      --------drop energy
    begin_conditions;
     8;//condition
     5.000000;//condition parameter0
      0.000000;//condition parameter1   
    end_conditions;
    begin_effects;
 19;//effect number
      14.000000;//parameter1
      0.400000;//parameter2
      10.000000;//parameter3
      1.000000;//parameter4      
    end_effects;   
     end_timed_block;
  begin_specialties;//
  health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    700.000000;//parameter2
    700.000000;//parameter3
  fly;//description
    4;//number
    1.000000;//parameter0
    1.000000;//parameter1
    0.000000;//parameter2
    1.000000;//parameter3
supplies drop counter;//description
    0;//number
    22.000000;//parameter0
    -1.000000;//parameter1
    10.000000;//parameter2
    10.000000;//parameter3
  end_specialties;
Dorian Prime alien;//name---------------------------------------
 80;//identifier
  3;//class
  dpalien.png;//texture
  1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  27;//primary AI tactic from AI_tactic.dat
  11;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  163;//eat item number from items.dat, -1=nothing
  0.900000;//creature size
  1.000000;//creature weight (affects pushing)
  0.750000;//maximum movement speed
  0.000000;//minimum movement speed
  1.200000;//leg animation speed
  1.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  90;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  dphurt1.wav;//sample name
     dphurt2.wav;//sample name
     dphurt3.wav;//sample name
 dphurt4.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
   dphurt1.wav;//sample name
     dphurt2.wav;//sample name
     dphurt3.wav;//sample name
 dphurt4.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
 begin_conditions;
    end_conditions;
    begin_effects;
 22;//effect number
      0.000000;//parameter1
      -1.000000;//parameter2
     0.000000;//parameter3
      0.000000;//parameter4
46;//effect number
      0.000000;//parameter1
      29.000000;//parameter2
     -1.000000;//parameter3
      0.000000;//parameter4
46;//effect number
      1.000000;//parameter1
      30.000000;//parameter2
     -1.000000;//parameter3
      0.000000;//parameter4
 27;//effect number
    3.000000;//parameter1
    50.000000;//parameter2
    0.600000;//parameter3
    0.650000;//parameter4
 44;//effect number
      1.200000;//parameter1
      1.000000;//parameter2
      2.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  end_eat_block;
  begin_death_block;//
 2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
 44;//effect number
      -1.000000;//parameter1
      1.000000;//parameter2
      2.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
 44;//effect number
      -1.000000;//parameter1
      1.000000;//parameter2
      2.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
   230.000000;//parameter2
    230.000000;//parameter3
 knife hurts;//description
    1;//number
    9.000000;//parameter0
    10.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Confederate Light Fighter (player; flying over planet);//name--------------------------------------- on planet
  81;//identifier
 7;//class
 terrfighter.png;//texture
  2;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  19;//particle to show on radar, -1=none
  28;//primary AI tactic from AI_tactic.dat
  28;//secondary AI tactic from AI_tactic.dat
  34;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.400000;//creature size
  100.000000;//creature weight (affects pushing)
  2.8000000;//maximum movement speed
  0.9000000;//minimum movement speed
  20.000000;//leg animation speed
  0.070000;//turn speed
  0.090000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
 88;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  2;//blood particle
  1;//bars visible when player hovers mouse on top
  2.300000;//death animation speed
 0;//creature can move from area to another
  5000.000000;//AI hear range
  3000.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
  fighter_move2.wav;//
  fighter_move2.wav;//
  fighter_move2.wav;//
  fighter_move2.wav;//      
  end_footstep_sounds;
  begin_hit_sounds;//
  none.wav;//  
  end_hit_sounds;
  begin_die_sounds;//
  explosion1.wav;
  explosion2.wav;
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
  0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    26;//effect number
      24.000000;//parameter1
      30.000000;//parameter2
      10.000000;//parameter3
      0.000000;//parameter4   
    end_effects;	
  0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
		17;//condition                        not on water
      37.000000;//condition parameter0
      1.000000;//condition parameter1 
    end_conditions;
    begin_effects;  
	      19;//effect number	                Crater
      54.000000;//parameter1
      1.400000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4
	      19;//effect number              drop fires
      57.000000;//parameter1
      1.000000;//parameter2
      90.000000;//parameter3
      0.000000;//parameter4 
    19;//effect number              drop fires
      57.000000;//parameter1
      1.000000;//parameter2
      90.000000;//parameter3
      0.000000;//parameter4
    19;//effect number              drop fires
      57.000000;//parameter1
      1.000000;//parameter2
      90.000000;//parameter3
      0.000000;//parameter4
    end_effects;		
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
40;//interval in milliseconds
    begin_conditions;
0;//condition
     163.000000;//condition parameter0
      1.000000;//condition parameter1 
  34;//condition
     0.000000;//condition parameter0
      0.000000;//condition parameter1      
   37;//condition                        right fire mouse button pressed
    1.000000;//condition parameter0
    0.000000;//condition parameter1   
 8;//condition
     3.000000;//condition parameter0
      0.000000;//condition parameter1    
    end_conditions;
    begin_effects;  
3;//effect number               prop2
   163.000000;//parameter1
   1.000000;//parameter2
   50.000000;//parameter3
    0.000000;//parameter4  
 16;//effect number
    163.000000;//parameter1
    -1.000000;//parameter2
    1.000000;//parameter3
    0.000000;//parameter4
 14;//effect number            sound
    6.000000;//parameter1
    1.000000;//parameter2
    0.000000;//parameter3
    0.000000;//parameter4
    end_effects;
130;//interval in milliseconds
    begin_conditions;     
   37;//condition                        right fire mouse button pressed
    1.000000;//condition parameter0
    0.000000;//condition parameter1
   0;//condition                       No propoganda
    163.000000;//condition parameter0
    0.000000;//condition parameter1 	
	3;//condition                       Airstrike bar greater than/equal to
    11.000000;//condition parameter0
    2.000000;//condition parameter1 
    end_conditions;
    begin_effects;  
		 4;//effect number                   reduce airstrike bar
     -1.000000;//parameter1
     0.000000;//parameter2
     11.00000;//parameter3
      0.000000;//parameter4
	  29;//effect number                   airstrike script
     118.000000;//parameter1
      0.000000;//parameter2
     0.00000;//parameter3
      0.000000;//parameter4
    end_effects;
130;//interval in milliseconds
    begin_conditions;     
   37;//condition                        right fire mouse button pressed
    1.000000;//condition parameter0
    0.000000;//condition parameter1
   0;//condition                       No propoganda
    163.000000;//condition parameter0
    0.000000;//condition parameter1 	
	5;//condition                       Airstrike bar smaller than
    11.000000;//condition parameter0
    2.000000;//condition parameter1 
    end_conditions;
    begin_effects;  
		47;//effect number                   play dialogue
     1.000000;//parameter1
      0.000000;//parameter2
     0.00000;//parameter3
      0.000000;//parameter4
    end_effects;		
10;//interval in milliseconds
    begin_conditions;
    end_conditions;
    begin_effects;
    27;//effect number
      13.000000;//parameter1
      30.000000;//parameter2
      0.300000;//parameter3
      0.500000;//parameter4
    end_effects;
200;//interval in milliseconds----------------
    begin_conditions;
34;//condition
    1.000000;//condition parameter0
   0.000000;//condition parameter1
    end_conditions;
    begin_effects;
    15;//effect number
      82.000000;//parameter1
      -1.000000;//parameter2
      -1.000000;//parameter3
     1.000000;//parameter4
    end_effects;
  end_timed_block;
  begin_specialties;//
  health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    150.000000;//parameter2
    150.000000;//parameter3
	clip;//description 
    0;//number
    11.000000;//parameter0
    0.000000;//parameter1
    6.000000;//parameter2
    6.000000;//parameter3  
  fly;//description
    4;//number
    1.000000;//parameter0
    1.000000;//parameter1
    0.000000;//parameter2
    1.000000;//parameter3
resistance to fire;//description
    1;//number
    7.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to bow;//description
    1;//number
    11.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to fusion beam;//description
    1;//number
    12.000000;//parameter0
    0.3000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Confederate Light Fighter (stationary on planet);//name--------------------------------------- on planet
  82;//identifier
 7;//class
 terrfighter.png;//texture
 1;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  19;//particle to show on radar, -1=none
  28;//primary AI tactic from AI_tactic.dat
  28;//secondary AI tactic from AI_tactic.dat
  34;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.200000;//creature size
  100.000000;//creature weight (affects pushing)
  0.000000;//maximum movement speed
  0.000000;//minimum movement speed
  20.000000;//leg animation speed
  0.070000;//turn speed
  0.020000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  88;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  2;//blood particle
  1;//bars visible when player hovers mouse on top
  2.300000;//death animation speed
  0;//creature can move from area to another
  5000.000000;//AI hear range
  3000.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds;//
  fighter_move2.wav;//
  fighter_move2.wav;//
  fighter_move2.wav;//
  fighter_move2.wav;//      
  end_footstep_sounds;
  begin_hit_sounds;//
  none.wav;//  
  end_hit_sounds;
  begin_die_sounds;//
  explosion1.wav;
  explosion2.wav;
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
  0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    26;//effect number
      24.000000;//parameter1
      30.000000;//parameter2
      10.000000;//parameter3
      0.000000;//parameter4   
    end_effects;
	  0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
		17;//condition                        not on water
      37.000000;//condition parameter0
      1.000000;//condition parameter1 
    end_conditions;
    begin_effects;  
	      19;//effect number	                Crater
      54.000000;//parameter1
      1.400000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4
    end_effects;		
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
100;//interval in milliseconds----------------
    begin_conditions;
34;//condition
    0.000000;//condition parameter0
   0.000000;//condition parameter1
    end_conditions;
    begin_effects;
    15;//effect number
      81.000000;//parameter1
      -1.000000;//parameter2
      -1.000000;//parameter3
     1.000000;//parameter4
    end_effects;
  end_timed_block;
  begin_specialties;//
  health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    300.000000;//parameter2
    300.000000;//parameter3
	clip;//description 
    0;//number
    11.000000;//parameter0
    0.000000;//parameter1
    6.000000;//parameter2
    6.000000;//parameter3  
  fly;//description
    4;//number
    0.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to fire;//description
    1;//number
    7.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to bow;//description
    1;//number
    11.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to fusion beam;//description
    1;//number
    12.000000;//parameter0
    0.3000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  No AI;//description
    5;//number
    0.000000;//parameter0
    0.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Unused;//name---------------------------------------
 83;//identifier
  3;//class
  dpalien.png;//texture
  1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  27;//primary AI tactic from AI_tactic.dat
  11;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  163;//eat item number from items.dat, -1=nothing
  0.900000;//creature size
  1.000000;//creature weight (affects pushing)
  0.750000;//maximum movement speed
  0.000000;//minimum movement speed
  1.200000;//leg animation speed
  1.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  90;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
   dphurt1.wav;//sample name
     dphurt2.wav;//sample name
     dphurt3.wav;//sample name
 dphurt4.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
   dphurt1.wav;//sample name
     dphurt2.wav;//sample name
